value,time
33.7209677419355,1.0
34.7232142857143,2.0
33.0842741935484,3.0
30.005,4.0
25.2536290322581,5.0
24.6391666666667,6.0
23.8056451612903,7.0
24.9879032258065,8.0
25.3779166666667,9.0
24.6915322580645,10.0
25.0945833333333,11.0
30.9524193548387,12.0
32.8858870967742,1.0
33.9629464285714,2.0
31.2362903225807,3.0
27.2804166666667,4.0
25.1403225806452,5.0
22.9125,6.0
22.9475806451613,7.0
23.8076612903226,8.0
24.3595833333333,9.0
23.5149193548387,10.0
24.8979166666667,11.0
27.8362903225806,12.0
30.4370967741936,1.0
30.0487068965517,2.0
28.491129032258,3.0
27.32875,4.0
25.5987903225807,5.0
25.44125,6.0
24.0991935483871,7.0
24.9209677419355,8.0
23.1904166666667,9.0
26.2306451612903,10.0
27.1441666666667,11.0
29.1064516129032,12.0
31.1245967741936,1.0
33.3375,2.0
32.7306451612903,3.0
30.02875,4.0
26.7104838709678,5.0
25.03125,6.0
24.8262096774194,7.0
24.2504032258065,8.0
25.0958333333333,9.0
25.5729838709678,10.0
25.5054166666667,11.0
29.4786290322581,12.0
30.2032258064516,1.0
30.5138392857143,2.0
31.820564516129,3.0
28.68875,4.0
26.8225806451613,5.0
26.2291666666666,6.0
24.1278225806451,7.0
26.3270161290323,8.0
25.2020833333333,9.0
27.3528225806452,10.0
28.7508333333334,11.0
29.7709677419354,12.0
29.9495967741935,1.0
33.5272321428571,2.0
30.7080645161291,3.0
29.0483333333333,4.0
26.4487903225806,5.0
25.8329166666667,6.0
24.504435483871,7.0
23.6133064516129,8.0
23.6770833333333,9.0
23.9770161290322,10.0
27.8033333333333,11.0
28.5048387096774,12.0
27.9701612903226,1.0
28.1344827586207,2.0
27.8407258064516,3.0
28.2654166666667,4.0
25.7850806451613,5.0
24.36125,6.0
23.5358870967742,7.0
23.4302419354839,8.0
25.7141666666667,9.0
25.1612903225806,10.0
26.6466666666667,11.0
26.2366935483871,12.0
30.2822580645161,1.0
28.3964285714286,2.0
29.8669354838709,3.0
29.48125,4.0
27.0947580645161,5.0
25.49125,6.0
23.7221774193549,7.0
25.7185483870968,8.0
23.8604166666667,9.0
27.0056451612903,10.0
25.8329166666667,11.0
26.904435483871,12.0
31.2197580645161,1.0
31.8142857142857,2.0
31.2387096774193,3.0
27.6895833333334,4.0
24.6068548387097,5.0
24.745,6.0
24.8806451612903,7.0
25.3620967741936,8.0
25.6158333333333,9.0
24.8189516129032,10.0
26.265,11.0
28.2467741935484,12.0
30.3149193548387,1.0
30.2861607142857,2.0
31.8217741935484,3.0
29.8466666666667,4.0
26.8637096774193,5.0
25.9729166666666,6.0
25.2866935483871,7.0
24.8012096774193,8.0
25.8154166666667,9.0
26.6161290322581,10.0
26.945,11.0
28.7112903225807,12.0
29.3576612903225,1.0
29.95,2.0
29.7383064516129,3.0
28.6445833333333,4.0
25.6504032258065,5.0
24.525,6.0
24.25,7.0
24.0149193548387,8.0
23.8079166666667,9.0
25.404435483871,10.0
24.0029166666667,11.0
25.9838709677419,12.0
30.3100806451613,1.0
32.11875,2.0
30.0725806451612,3.0
26.8254166666667,4.0
26.5008064516129,5.0
23.8766666666667,6.0
23.1596774193549,7.0
23.9903225806451,8.0
25.7554166666667,9.0
23.8431451612903,10.0
31.63875,11.0
30.2197580645161,12.0
