value,time
35.3548387096774,1.0
36.0687074829932,2.0
34.1075268817204,3.0
31.0933333333334,4.0
26.3219662058371,5.0
25.3607936507937,6.0
25.1167434715822,7.0
26.5562211981567,8.0
26.7469841269841,9.0
26.1723502304148,10.0
26.5230158730159,11.0
32.2153609831029,12.0
34.0794162826421,1.0
34.6836734693878,2.0
32.0821812596006,3.0
28.2723809523809,4.0
26.0218125960061,5.0
24.09,6.0
24.0846390168971,7.0
24.8393241167435,8.0
25.7957142857143,9.0
24.7817204301076,10.0
26.3857142857143,11.0
29.3772657450077,12.0
32.4832565284178,1.0
31.8489326765188,2.0
30.1293394777267,3.0
28.7419047619047,4.0
26.7761904761905,5.0
26.4914285714285,6.0
25.1451612903226,7.0
26.2278033794163,8.0
25.0892063492064,9.0
29.2569892473118,10.0
29.3488888888889,11.0
31.3413210445468,12.0
33.1296466973886,1.0
35.0579931972789,2.0
33.9162826420891,3.0
31.0807936507936,4.0
27.8637480798771,5.0
26.4144444444445,6.0
26.0479262672811,7.0
26.4102918586789,8.0
26.7971428571428,9.0
27.8809523809524,10.0
28.7063492063492,11.0
31.6705069124424,12.0
32.6224270353302,1.0
32.0858843537415,2.0
33.5700460829493,3.0
30.4030158730158,4.0
28.0903225806452,5.0
27.5652380952381,6.0
25.5364055299539,7.0
28.2827956989248,8.0
26.7668253968254,9.0
30.3665130568356,10.0
31.167619047619,11.0
32.1794162826421,12.0
32.5889400921659,1.0
35.1724489795918,2.0
32.1179723502303,3.0
30.1482539682539,4.0
27.3142857142857,5.0
27.2501587301587,6.0
26.0689708141321,7.0
24.9202764976959,8.0
25.6739682539682,9.0
26.7307219662059,10.0
29.978253968254,11.0
31.3327188940092,12.0
30.2059907834101,1.0
30.055829228243,2.0
29.6416282642089,3.0
29.8220634920635,4.0
26.936559139785,5.0
25.6379365079364,6.0
24.6970814132104,7.0
25.4161290322581,8.0
28.1387301587302,9.0
27.5023041474654,10.0
28.9480952380952,11.0
29.2423963133641,12.0
31.4817204301075,1.0
30.3710884353741,2.0
31.3545314900153,3.0
30.7925396825396,4.0
28.2198156682027,5.0
26.7387301587302,6.0
25.0049155145929,7.0
27.4514592933948,8.0
25.1576190476191,9.0
30.1072196620584,10.0
28.117619047619,11.0
28.8271889400922,12.0
33.1943164362519,1.0
34.2741496598639,2.0
32.3854070660522,3.0
28.7230158730159,4.0
25.7513056835638,5.0
25.7496825396826,6.0
26.184178187404,7.0
26.9894009216589,8.0
26.7226984126984,9.0
27.4800307219662,10.0
28.8868253968254,11.0
30.8628264208909,12.0
32.6248847926268,1.0
32.309693877551,2.0
33.4325652841782,3.0
30.9433333333333,4.0
27.5344086021505,5.0
26.9653968253968,6.0
26.1374807987712,7.0
26.0482334869431,8.0
27.8047619047619,9.0
28.3370199692781,10.0
28.4385714285714,11.0
30.494777265745,12.0
30.5774193548387,1.0
31.6446633825944,2.0
30.952841781874,3.0
29.7634920634921,4.0
26.5073732718894,5.0
25.5020634920635,6.0
25.2132104454685,7.0
25.3943164362519,8.0
25.0442857142857,9.0
27.1861751152074,10.0
25.6979365079365,11.0
27.7256528417819,12.0
31.7663594470046,1.0
33.7714285714286,2.0
31.3866359447005,3.0
27.8233333333333,4.0
27.2915514592934,5.0
24.8220634920635,6.0
24.4668202764977,7.0
25.2878648233487,8.0
27.4304761904762,9.0
25.8513056835638,10.0
33.2996825396825,11.0
31.6205837173579,12.0
