value,time
42.0016129032258,1.0
42.3,2.0
39.791935483871,3.0
35.8083333333334,4.0
29.591935483871,5.0
27.6233333333333,6.0
28.4790322580645,7.0
31.6016129032258,8.0
31.8516666666667,9.0
31.4032258064516,10.0
31.6566666666666,11.0
38.8274193548387,12.0
40.9564516129033,1.0
40.0946428571429,2.0
36.566129032258,3.0
32.1916666666667,4.0
28.8661290322581,5.0
27.1583333333333,6.0
27.1564516129032,7.0
27.9774193548387,8.0
30.155,9.0
28.9435483870968,10.0
31.095,11.0
35.4516129032258,12.0
38.7754838709677,1.0
37.3531034482759,2.0
34.4432258064516,3.0
32.436,4.0
29.3316129032258,5.0
29.052,6.0
27.5522580645161,7.0
29.2722580645161,8.0
29.3273333333333,9.0
35.9154838709677,10.0
34.29,11.0
37.0232258064516,12.0
38.6529032258065,1.0
40.7728571428572,2.0
38.2709677419355,3.0
34.5173333333333,4.0
30.4393548387097,5.0
29.358,6.0
28.7058064516129,7.0
30.0322580645161,8.0
30.472,9.0
32.7716129032258,10.0
34.8506666666667,11.0
37.1954838709677,12.0
38.761935483871,1.0
37.0321428571429,2.0
38.8522580645161,3.0
34.9086666666666,4.0
31.2948387096774,5.0
30.5226666666667,6.0
28.1574193548387,7.0
32.2116129032258,8.0
30.274,9.0
36.9516129032258,10.0
37.092,11.0
38.3496774193549,12.0
38.7309677419355,1.0
40.7421428571429,2.0
36.4309677419355,3.0
33.876,4.0
29.4877419354839,5.0
30.2746666666666,6.0
28.8509677419355,7.0
27.4,8.0
29.74,9.0
32.2606451612903,10.0
35.5033333333333,11.0
37.9116129032258,12.0
35.8283870967742,1.0
34.6696551724138,2.0
34.3025806451613,3.0
33.8833333333333,4.0
29.8354838709677,5.0
28.3,6.0
27.1303225806451,7.0
28.9832258064516,8.0
33.2366666666666,9.0
32.6896774193548,10.0
34.418,11.0
35.6858064516129,12.0
37.6032258064516,1.0
35.625,2.0
35.9941935483871,3.0
34.716,4.0
31.3058064516129,5.0
29.488,6.0
27.5270967741936,7.0
31.0948387096774,8.0
29.4166666666667,9.0
36.7832258064516,10.0
32.9286666666667,11.0
33.9361290322581,12.0
38.8135483870967,1.0
40.1857142857143,2.0
36.5516129032258,3.0
32.1206666666667,4.0
27.9412903225807,5.0
27.8926666666667,6.0
28.9116129032258,7.0
30.4632258064516,8.0
30.4616666666667,9.0
32.7129032258064,10.0
34.5733333333333,11.0
36.9709677419354,12.0
38.7703225806451,1.0
38.1085714285715,2.0
38.4851612903226,3.0
34.9126666666666,4.0
30.1387096774194,5.0
30.34,6.0
28.9870967741935,7.0
30.1,8.0
31.847,9.0
34.2596774193549,10.0
34.315,11.0
37.0451612903226,12.0
35.7177419354839,1.0
38.0827586206897,2.0
35.9645161290323,3.0
34.0983333333334,4.0
29.3467741935484,5.0
28.5183333333333,6.0
27.9225806451613,7.0
29.5096774193548,8.0
28.6666666666667,9.0
33.4596774193548,10.0
31.1033333333334,11.0
33.4467741935484,12.0
37.8887096774193,1.0
39.8321428571429,2.0
36.9435483870967,3.0
31.6966666666667,4.0
30.4387096774194,5.0
27.1666666666667,6.0
28.1241935483871,7.0
29.0951612903226,8.0
33.425,9.0
32.2548387096774,10.0
40.7533333333333,11.0
37.708064516129,12.0
